# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2016       3.002414994626e-11       1.014869882837e-12      -2.259147004898e-12       6.243651096105e-15       3.393425569959e-16       1.111013227347e-16      -1.037730315191e-17 
 2017       3.001840576784e-11       1.008202011953e-12      -2.251518662342e-12       6.237543996366e-15       3.386020447085e-16       1.109008221080e-16      -1.026809812261e-17 
 2018       3.001212767498e-11       1.001556134898e-12      -2.243587965663e-12       6.231443653857e-15       3.378634055153e-16       1.106872536565e-16      -1.015771707728e-17 
 2019       3.000529358032e-11       9.949344220128e-13      -2.235357395358e-12       6.225349570774e-15       3.371266330259e-16       1.104602703311e-16      -1.004614799836e-17 
 2020       2.999788131342e-11       9.883390519594e-13      -2.226829444314e-12       6.219261247165e-15       3.363917207968e-16       1.102195238200e-16      -9.933378829666e-18 
 2021       2.998986862067e-11       9.817722117289e-13      -2.218006617832e-12       6.213178180925e-15       3.356586623314e-16       1.099646645471e-16      -9.819397476426e-18 
 2022       2.998123316516e-11       9.752360966531e-13      -2.208891433640e-12       6.207099867795e-15       3.349274510800e-16       1.096953416705e-16      -9.704191805185e-18 
 2023       2.997195252659e-11       9.687329104141e-13      -2.199486421909e-12       6.201025801360e-15       3.341980804397e-16       1.094112030809e-16      -9.587749643780e-18 
 2024       2.996200420119e-11       9.622648650553e-13      -2.189794125270e-12       6.194955473045e-15       3.334705437542e-16       1.091118954000e-16      -9.470058781294e-18 
 2025       2.995136560157e-11       9.558341809905e-13      -2.179817098833e-12       6.188888372112e-15       3.327448343140e-16       1.087970639792e-16      -9.351106968010e-18 
 2026       2.994001678711e-11       9.494428981172e-13      -2.169558357235e-12       6.182824016115e-15       3.320209457942e-16       1.084665033003e-16      -9.230887811153e-18 
 2027       2.992794867668e-11       9.430923076414e-13      -2.159022719308e-12       6.176762042509e-15       3.312988735721e-16       1.081206093689e-16      -9.109418508759e-18 
 2028       2.991515489505e-11       9.367835161678e-13      -2.148215473161e-12       6.170702117701e-15       3.305786134191e-16       1.077599305861e-16      -8.986722243839e-18 
 2029       2.990162904777e-11       9.305176342298e-13      -2.137141930054e-12       6.164643906643e-15       3.298601610632e-16       1.073850176462e-16      -8.862822300349e-18 
 2030       2.988736472120e-11       9.242957762937e-13      -2.125807424429e-12       6.158587072836e-15       3.291435121893e-16       1.069964235394e-16      -8.737742063323e-18 
 2031       2.987235548245e-11       9.181190607636e-13      -2.114217313937e-12       6.152531278328e-15       3.284286624385e-16       1.065947035545e-16      -8.611505018997e-18 
 2032       2.985659487938e-11       9.119886099862e-13      -2.102376979472e-12       6.146476183709e-15       3.277156074086e-16       1.061804152822e-16      -8.484134754939e-18 
 2033       2.984007644056e-11       9.059055502549e-13      -2.090291825193e-12       6.140421448112e-15       3.270043426540e-16       1.057541186174e-16      -8.355654960176e-18 
 2034       2.982279367527e-11       8.998710118150e-13      -2.077967278561e-12       6.134366729207e-15       3.262948636851e-16       1.053163757628e-16      -8.226089425324e-18 
 2035       2.980474007346e-11       8.938861288682e-13      -2.065408790363e-12       6.128311683205e-15       3.255871659689e-16       1.048677512310e-16      -8.095462042713e-18 
 2036       2.978590910576e-11       8.879520395770e-13      -2.052621834747e-12       6.122255964852e-15       3.248812449284e-16       1.044088118480e-16      -7.963796806517e-18 
 2037       2.976629422339e-11       8.820698860696e-13      -2.039611909243e-12       6.116199227429e-15       3.241770959430e-16       1.039401267558e-16      -7.831117812880e-18 
 2038       2.974588885824e-11       8.762408144444e-13      -2.026384534802e-12       6.110141122748e-15       3.234747143480e-16       1.034622674152e-16      -7.697449260048e-18 
 2039       2.972468642275e-11       8.704659747748e-13      -2.012945255818e-12       6.104081301152e-15       3.227740954349e-16       1.029758076089e-16      -7.562815448493e-18 
 2040       2.970268030996e-11       8.647465211138e-13      -1.999299640162e-12       6.098019411515e-15       3.220752344511e-16       1.024813234443e-16      -7.427240781041e-18 
 2041       2.967986389344e-11       8.590836114983e-13      -1.985453279210e-12       6.091955101234e-15       3.213781265998e-16       1.019793933562e-16      -7.290749763003e-18 
 2042       2.965623052731e-11       8.534784079543e-13      -1.971411787871e-12       6.085888016232e-15       3.206827670401e-16       1.014705981098e-16      -7.153367002302e-18 
 2043       2.963177354617e-11       8.479320765013e-13      -1.957180804618e-12       6.079817800958e-15       3.199891508870e-16       1.009555208040e-16      -7.015117209598e-18 
 2044       2.960648626515e-11       8.424457871567e-13      -1.942765991517e-12       6.073744098378e-15       3.192972732110e-16       1.004347468733e-16      -6.876025198419e-18 
 2045       2.958036197980e-11       8.370207139409e-13      -1.928173034258e-12       6.067666549980e-15       3.186071290384e-16       9.990886409167e-17      -6.736115885288e-18 
 2046       2.955339396614e-11       8.316580348815e-13      -1.913407642182e-12       6.061584795768e-15       3.179187133509e-16       9.937846257487e-17      -6.595414289854e-18 
 2047       2.952557548061e-11       8.263589320184e-13      -1.898475548310e-12       6.055498474262e-15       3.172320210858e-16       9.884413478346e-17      -6.453945535013e-18 
 2048       2.949689976005e-11       8.211245914080e-13      -1.883382509376e-12       6.049407222497e-15       3.165470471359e-16       9.830647552573e-17      -6.311734847041e-18 
 2049       2.946736002167e-11       8.159562031280e-13      -1.868134305853e-12       6.043310676017e-15       3.158637863491e-16       9.776608196050e-17      -6.168807555724e-18 
 2050       2.943694946306e-11       8.108549612823e-13      -1.852736741985e-12       6.037208468879e-15       3.151822335290e-16       9.722355360007e-17      -6.025189094480e-18 
 2051       2.940566126214e-11       8.058220640053e-13      -1.837195645813e-12       6.031100233646e-15       3.145023834340e-16       9.667949231302e-17      -5.880905000492e-18 
 2052       2.937348857713e-11       8.008587134666e-13      -1.821516869210e-12       6.024985601387e-15       3.138242307781e-16       9.613450232716e-17      -5.735980914832e-18 
 2053       2.934042454656e-11       7.959661158759e-13      -1.805706287904e-12       6.018864201678e-15       3.131477702299e-16       9.558919023236e-17      -5.590442582592e-18 
 2054       2.930646228924e-11       7.911454814873e-13      -1.789769801511e-12       6.012735662593e-15       3.124729964136e-16       9.504416498346e-17      -5.444315853012e-18 
 2055       2.927159490422e-11       7.863980246042e-13      -1.773713333565e-12       6.006599610711e-15       3.117999039079e-16       9.450003790311e-17      -5.297626679605e-18 
 2056       2.923581547079e-11       7.817249635837e-13      -1.757542831547e-12       6.000455671107e-15       3.111284872466e-16       9.395742268468e-17      -5.150401120289e-18 
 2057       2.919911704844e-11       7.771275208417e-13      -1.741264266911e-12       5.994303467354e-15       3.104587409183e-16       9.341693539512e-17      -5.002665337511e-18 
 2058       2.916149267686e-11       7.726069228568e-13      -1.724883635118e-12       5.988142621520e-15       3.097906593664e-16       9.287919447786e-17      -4.854445598378e-18 
 2059       2.912293537590e-11       7.681644001758e-13      -1.708406955664e-12       5.981972754165e-15       3.091242369889e-16       9.234482075565e-17      -4.705768274783e-18 
 2060       2.908343814557e-11       7.638011874176e-13      -1.691840272109e-12       5.975793484341e-15       3.084594681386e-16       9.181443743347e-17      -4.556659843535e-18 
 2061       2.904299396597e-11       7.595185232783e-13      -1.675189652106e-12       5.969604429590e-15       3.077963471227e-16       9.128867010140e-17      -4.407146886484e-18 
 2062       2.900159579735e-11       7.553176505357e-13      -1.658461187431e-12       5.963405205939e-15       3.071348682029e-16       9.076814673748e-17      -4.257256090653e-18 
 2063       2.895923658000e-11       7.511998160540e-13      -1.641660994013e-12       5.957195427905e-15       3.064750255954e-16       9.025349771062e-17      -4.107014248363e-18 
 2064       2.891590923430e-11       7.471662707884e-13      -1.624795211962e-12       5.950974708483e-15       3.058168134709e-16       8.974535578344e-17      -3.956448257359e-18 
 2065       2.887160912383e-11       7.432180365523e-13      -1.607869817174e-12       5.944742714000e-15       3.051602263285e-16       8.924421034814e-17      -3.805588717389e-18 
 2066       2.882634146395e-11       7.393552045032e-13      -1.590890054620e-12       5.938499329059e-15       3.045052601227e-16       8.874996899890e-17      -3.654480747515e-18 
 2067       2.878011396567e-11       7.355776316938e-13      -1.573861001098e-12       5.932244492759e-15       3.038519111442e-16       8.826239285740e-17      -3.503173245734e-18 
 2068       2.873293437738e-11       7.318851738554e-13      -1.556787753318e-12       5.925978143949e-15       3.032001756468e-16       8.778124205658e-17      -3.351715299718e-18 
 2069       2.868481048480e-11       7.282776853965e-13      -1.539675427926e-12       5.919700221233e-15       3.025500498469e-16       8.730627573934e-17      -3.200156187049e-18 
 2070       2.863575011110e-11       7.247550194004e-13      -1.522529161531e-12       5.913410662966e-15       3.019015299237e-16       8.683725205735e-17      -3.048545375442e-18 
 2071       2.858576111691e-11       7.213170276239e-13      -1.505354110723e-12       5.907109407256e-15       3.012546120190e-16       8.637392816982e-17      -2.896932522979e-18 
 2072       2.853485140039e-11       7.179635604946e-13      -1.488155452104e-12       5.900796391964e-15       3.006092922371e-16       8.591606024230e-17      -2.745367478336e-18 
 2073       2.848302889726e-11       7.146944671097e-13      -1.470938382307e-12       5.894471554701e-15       2.999655666452e-16       8.546340344541e-17      -2.593900281013e-18 
 2074       2.843030158085e-11       7.115095952338e-13      -1.453708118024e-12       5.888134832829e-15       2.993234312725e-16       8.501571195365e-17      -2.442581161563e-18 
 2075       2.837667746217e-11       7.084087912968e-13      -1.436469896026e-12       5.881786163463e-15       2.986828821108e-16       8.457273894418e-17      -2.291460541820e-18 
 2076       2.832216458993e-11       7.053919003922e-13      -1.419228973191e-12       5.875425483465e-15       2.980439151145e-16       8.413423659560e-17      -2.140589035130e-18 
 2077       2.826677105061e-11       7.024587662753e-13      -1.401990626526e-12       5.869052729452e-15       2.974065261999e-16       8.369995608668e-17      -1.990017446578e-18 
 2078       2.821050496848e-11       6.996092313609e-13      -1.384760153192e-12       5.862667837788e-15       2.967707112460e-16       8.326964759521e-17      -1.839796773219e-18 
 2079       2.815337450568e-11       6.968431367217e-13      -1.367542870528e-12       5.856270744586e-15       2.961364660935e-16       8.284306029674e-17      -1.689978204306e-18 
 2080       2.809538786226e-11       6.941603220863e-13      -1.350344116074e-12       5.849861385710e-15       2.955037865457e-16       8.241994236333e-17      -1.540613121520e-18 
 2081       2.803655327620e-11       6.915606258372e-13      -1.333169247597e-12       5.843439696772e-15       2.948726683677e-16       8.200004096238e-17      -1.391753099199e-18 
 2082       2.797687902350e-11       6.890438850092e-13      -1.316023643114e-12       5.837005613134e-15       2.942431072867e-16       8.158310225539e-17      -1.243449904565e-18 
 2083       2.791637341820e-11       6.866099352869e-13      -1.298912700916e-12       5.830559069904e-15       2.936150989920e-16       8.116887139672e-17      -1.095755497958e-18 
 2084       2.785504481243e-11       6.842586110033e-13      -1.281841839593e-12       5.824100001939e-15       2.929886391346e-16       8.075709253237e-17      -9.487220330583e-19 
 2085       2.779290159647e-11       6.819897451377e-13      -1.264816498057e-12       5.817628343846e-15       2.923637233275e-16       8.034750879879e-17      -8.024018571225e-19 
 2086       2.772995219879e-11       6.798031693137e-13      -1.247842135569e-12       5.811144029974e-15       2.917403471454e-16       7.993986232161e-17      -6.568475112082e-19 
