# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  585       3.121141864834e-10       2.033827536704e-12       4.028577702338e-12       0.000000000000e+00       4.433800915578e-14       1.935914212698e-15      -3.236019518941e-16 
  586       3.109745040881e-10       2.070500953827e-12       4.072323075245e-12       0.000000000000e+00       4.406454378357e-14       1.964581906823e-15      -3.317336804287e-16 
  587       3.098243732182e-10       2.107546905550e-12       4.111692335837e-12       0.000000000000e+00       4.379311375547e-14       1.993553702927e-15      -3.397851986916e-16 
  588       3.086643240816e-10       2.144952366857e-12       4.146680839951e-12       0.000000000000e+00       4.352371158831e-14       2.022824958681e-15      -3.477555408939e-16 
  589       3.074948943320e-10       2.182704112008e-12       4.177284353343e-12       0.000000000000e+00       4.325632931007e-14       2.052390948519e-15      -3.556437400040e-16 
  590       3.063166291005e-10       2.220788713665e-12       4.203499054115e-12       0.000000000000e+00       4.299095845709e-14       2.082246863267e-15      -3.634488277618e-16 
  591       3.051300810266e-10       2.259192542015e-12       4.225321535129e-12       0.000000000000e+00       4.272759007131e-14       2.112387809766e-15      -3.711698346923e-16 
  592       3.039358102894e-10       2.297901763898e-12       4.242748806428e-12       0.000000000000e+00       4.246621469755e-14       2.142808810499e-15      -3.788057901196e-16 
  593       3.027343846386e-10       2.336902341929e-12       4.255778297655e-12       0.000000000000e+00       4.220682238066e-14       2.173504803214e-15      -3.863557221810e-16 
  594       3.015263794262e-10       2.376180033626e-12       4.264407860472e-12       0.000000000000e+00       4.194940266283e-14       2.204470640555e-15      -3.938186578408e-16 
  595       3.003123776371e-10       2.415720390528e-12       4.268635770982e-12       0.000000000000e+00       4.169394458080e-14       2.235701089682e-15      -4.011936229041e-16 
  596       2.990929699208e-10       2.455508757330e-12       4.268460732143e-12       0.000000000000e+00       4.144043666306e-14       2.267190831900e-15      -4.084796420308e-16 
  597       2.978687546222e-10       2.495530270997e-12       4.263881876194e-12       0.000000000000e+00       4.118886692716e-14       2.298934462285e-15      -4.156757387496e-16 
  598       2.966403378131e-10       2.535769859897e-12       4.254898767068e-12       0.000000000000e+00       4.093922287686e-14       2.330926489308e-15      -4.227809354720e-16 
  599       2.954083333231e-10       2.576212242921e-12       4.241511402816e-12       0.000000000000e+00       4.069149149944e-14       2.363161334461e-15      -4.297942535057e-16 
  600       2.941733627709e-10       2.616841928610e-12       4.223720218025e-12       0.000000000000e+00       4.044565926286e-14       2.395633331883e-15      -4.367147130694e-16 
  601       2.929360555958e-10       2.657643214278e-12       4.201526086234e-12       0.000000000000e+00       4.020171211308e-14       2.428336727986e-15      -4.435413333057e-16 
  602       2.916970490885e-10       2.698600185140e-12       4.174930322361e-12       0.000000000000e+00       3.995963547122e-14       2.461265681082e-15      -4.502731322958e-16 
  603       2.904569884222e-10       2.739696713432e-12       4.143934685112e-12       0.000000000000e+00       3.971941423083e-14       2.494414261005e-15      -4.569091270732e-16 
  604       2.892165266842e-10       2.780916457540e-12       4.108541379412e-12       0.000000000000e+00       3.948103275511e-14       2.527776448741e-15      -4.634483336373e-16 
  605       2.879763249070e-10       2.822242861121e-12       4.068753058812e-12       0.000000000000e+00       3.924447487419e-14       2.561346136049e-15      -4.698897669679e-16 
  606       2.867370520993e-10       2.863659152232e-12       4.024572827921e-12       0.000000000000e+00       3.900972388228e-14       2.595117125092e-15      -4.762324410386e-16 
  607       2.854993852772e-10       2.905148342453e-12       3.976004244813e-12       0.000000000000e+00       3.877676253499e-14       2.629083128058e-15      -4.824753688309e-16 
  608       2.842640094955e-10       2.946693226008e-12       3.923051323457e-12       0.000000000000e+00       3.854557304650e-14       2.663237766790e-15      -4.886175623481e-16 
  609       2.830316178790e-10       2.988276378895e-12       3.865718536129e-12       0.000000000000e+00       3.831613708685e-14       2.697574572408e-15      -4.946580326295e-16 
  610       2.818029116534e-10       3.029880158010e-12       3.804010815835e-12       0.000000000000e+00       3.808843577912e-14       2.732086984935e-15      -5.005957897638e-16 
  611       2.805786001768e-10       3.071486700268e-12       3.737933558729e-12       0.000000000000e+00       3.786244969672e-14       2.766768352927e-15      -5.064298429034e-16 
  612       2.793594009708e-10       3.113077921732e-12       3.667492626532e-12       0.000000000000e+00       3.763815886056e-14       2.801611933094e-15      -5.121592002781e-16 
  613       2.781460397513e-10       3.154635516736e-12       3.592694348955e-12       0.000000000000e+00       3.741554273637e-14       2.836610889926e-15      -5.177828692093e-16 
  614       2.769392504603e-10       3.196140957009e-12       3.513545526112e-12       0.000000000000e+00       3.719458023184e-14       2.871758295322e-15      -5.232998561236e-16 
  615       2.757397752969e-10       3.237575490800e-12       3.430053430944e-12       0.000000000000e+00       3.697524969392e-14       2.907047128212e-15      -5.287091665668e-16 
  616       2.745483647482e-10       3.278920142005e-12       3.342225811636e-12       0.000000000000e+00       3.675752890604e-14       2.942470274187e-15      -5.340098052180e-16 
  617       2.733657776209e-10       3.320155709288e-12       3.250070894040e-12       0.000000000000e+00       3.654139508534e-14       2.978020525120e-15      -5.392007759033e-16 
  618       2.721927810721e-10       3.361262765210e-12       3.153597384089e-12       0.000000000000e+00       3.632682487989e-14       3.013690578795e-15      -5.442810816100e-16 
  619       2.710301506408e-10       3.402221655350e-12       3.052814470221e-12       0.000000000000e+00       3.611379436595e-14       3.049473038529e-15      -5.492497244999e-16 
  620       2.698786702790e-10       3.443012497432e-12       2.947731825795e-12       0.000000000000e+00       3.590227904521e-14       3.085360412805e-15      -5.541057059242e-16 
  621       2.687391323830e-10       3.483615180447e-12       2.838359611512e-12       0.000000000000e+00       3.569225384198e-14       3.121345114888e-15      -5.588480264363e-16 
  622       2.676122575878e-10       3.524010848497e-12       2.724715924396e-12       0.000000000000e+00       3.548369674279e-14       3.157418558384e-15      -5.634760074589e-16 
  623       2.664984520256e-10       3.564186392254e-12       2.606849331442e-12       0.000000000000e+00       3.527659981427e-14       3.193568421377e-15      -5.679902645282e-16 
  624       2.653980444432e-10       3.604130060980e-12       2.484816868612e-12       0.000000000000e+00       3.507095843789e-14       3.229781317459e-15      -5.723917568756e-16 
  625       2.643113659293e-10       3.643829986927e-12       2.358676646766e-12       0.000000000000e+00       3.486676768937e-14       3.266043693354e-15      -5.766814679523e-16 
  626       2.632387499213e-10       3.683274184920e-12       2.228487856395e-12       0.000000000000e+00       3.466402233703e-14       3.302341828261e-15      -5.808604055430e-16 
  627       2.621805322119e-10       3.722450551940e-12       2.094310772339e-12       0.000000000000e+00       3.446271684017e-14       3.338661833200e-15      -5.849296018793e-16 
  628       2.611370509547e-10       3.761346866707e-12       1.956206758518e-12       0.000000000000e+00       3.426284534742e-14       3.374989650358e-15      -5.888901137535e-16 
  629       2.601086466713e-10       3.799950789270e-12       1.814238272655e-12       0.000000000000e+00       3.406440169511e-14       3.411311052436e-15      -5.927430226316e-16 
  630       2.590956622570e-10       3.838249860587e-12       1.668468870999e-12       0.000000000000e+00       3.386737940563e-14       3.447611641992e-15      -5.964894347674e-16 
  631       2.580984429877e-10       3.876231502111e-12       1.518963213056e-12       0.000000000000e+00       3.367177168578e-14       3.483876850790e-15      -6.001304813157e-16 
  632       2.571173365260e-10       3.913883015375e-12       1.365787066308e-12       0.000000000000e+00       3.347757142517e-14       3.520091939143e-15      -6.036673184457e-16 
  633       2.561526929274e-10       3.951191581576e-12       1.209007310944e-12       0.000000000000e+00       3.328477119454e-14       3.556241995262e-15      -6.071011274549e-16 
  634       2.552048646468e-10       3.988144261157e-12       1.048691944580e-12       0.000000000000e+00       3.309336324413e-14       3.592311934597e-15      -6.104331148825e-16 
  635       2.542742065451e-10       4.024727993398e-12       8.849100869905e-13       0.000000000000e+00       3.290333950209e-14       3.628286499186e-15      -6.136645126226e-16 
  636       2.533610758949e-10       4.060929595993e-12       7.177319848269e-13       0.000000000000e+00       3.271469157275e-14       3.664150257002e-15      -6.167965780383e-16 
  637       2.524658323875e-10       4.096735764640e-12       5.472290163485e-13       0.000000000000e+00       3.252741073510e-14       3.699887601294e-15      -6.198305940745e-16 
  638       2.515888381390e-10       4.132133072623e-12       3.734736961449e-13       0.000000000000e+00       3.234148794105e-14       3.735482749939e-15      -6.227678693723e-16 
  639       2.507304576964e-10       4.167107970397e-12       1.965396798623e-13       0.000000000000e+00       3.215691381383e-14       3.770919744781e-15      -6.256097383816e-16 
  640       2.498910580442e-10       4.201646785173e-12       1.650176892878e-14       0.000000000000e+00       3.197367864639e-14       3.806182450982e-15      -6.283575614755e-16 
  641       2.490710086110e-10       4.235735720501e-12      -1.665640847208e-13       0.000000000000e+00       3.179177239970e-14       3.841254556365e-15      -6.310127250631e-16 
  642       2.482706812752e-10       4.269360855858e-12      -3.525807739190e-13       0.000000000000e+00       3.161118470115e-14       3.876119570762e-15      -6.335766417035e-16 
  643       2.474904503719e-10       4.302508146228e-12      -5.414700315406e-13       0.000000000000e+00       3.143190484291e-14       3.910760825356e-15      -6.360507502190e-16 
  644       2.467306926991e-10       4.335163421689e-12      -7.331524257774e-13       0.000000000000e+00       3.125392178027e-14       3.945161472031e-15      -6.384365158090e-16 
  645       2.459917875237e-10       4.367312386998e-12      -9.275473554127e-13       0.000000000000e+00       3.107722413004e-14       3.979304482715e-15      -6.407354301630e-16 
  646       2.452741165884e-10       4.398940621174e-12      -1.124573045096e-12       0.000000000000e+00       3.090180016888e-14       4.013172648726e-15      -6.429490115747e-16 
  647       2.445780641177e-10       4.430033577084e-12      -1.324146540618e-12       0.000000000000e+00       3.072763783167e-14       4.046748580120e-15      -6.450788050551e-16 
  648       2.439040168244e-10       4.460576581027e-12      -1.526183704184e-12       0.000000000000e+00       3.055472470989e-14       4.080014705034e-15      -6.471263824463e-16 
  649       2.432523639157e-10       4.490554832317e-12      -1.730599209690e-12       0.000000000000e+00       3.038304804996e-14       4.112953269032e-15      -6.490933425347e-16 
  650       2.426234970999e-10       4.519953402870e-12      -1.937306537999e-12       0.000000000000e+00       3.021259475162e-14       4.145546334452e-15      -6.509813111649e-16 
